Distribution,Model,Seed,Epoch,Test Log-Likelihood,Tail KL Divergence
Negative Binomial,Negative Binomial,2,25,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,26,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,27,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,28,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,29,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,30,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,31,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,32,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,33,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,34,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,35,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,36,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,37,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,38,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,39,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,40,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,41,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,42,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,43,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,44,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,45,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,46,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,47,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,48,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,49,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,2,50,-3.7669135015168704,0.0002176862094665247
Negative Binomial,NSB (Ours),2,0,-12.360466957092285,4.9905198861285145
Negative Binomial,NSB (Ours),2,1,-4.079657077789307,0.2857333077882131
Negative Binomial,NSB (Ours),2,2,-3.907216787338257,0.05709250544862114
Negative Binomial,NSB (Ours),2,3,-3.882838487625122,0.04978957401832995
Negative Binomial,NSB (Ours),2,4,-3.862727642059326,0.044504191061162594
Negative Binomial,NSB (Ours),2,5,-3.838433027267456,0.030315981246620004
Negative Binomial,NSB (Ours),2,6,-3.814765214920044,0.041721499666044666
Negative Binomial,NSB (Ours),2,7,-3.7964534759521484,0.015602922094180805
Negative Binomial,NSB (Ours),2,8,-3.780348062515259,0.004523388166020807
Negative Binomial,NSB (Ours),2,9,-3.7841241359710693,0.010618790638222459
Negative Binomial,NSB (Ours),2,10,-3.7853991985321045,0.013845962271012254
Negative Binomial,NSB (Ours),2,11,-3.7772669792175293,0.003740955019990507
Negative Binomial,NSB (Ours),2,12,-3.779909610748291,0.006295488153739439
Negative Binomial,NSB (Ours),2,13,-3.7809503078460693,0.008277450876977671
Negative Binomial,NSB (Ours),2,14,-3.777358293533325,0.003776794845117135
Negative Binomial,NSB (Ours),2,15,-3.7836904525756836,0.009750156594839543
Negative Binomial,NSB (Ours),2,16,-3.7799665927886963,0.006883924625400065
Negative Binomial,NSB (Ours),2,17,-3.7803456783294678,0.0043876207298458834
Negative Binomial,NSB (Ours),2,18,-3.7952046394348145,0.018888256822222855
Negative Binomial,NSB (Ours),2,19,-3.791048288345337,0.016954943369585487
Negative Binomial,NSB (Ours),2,20,-3.778749465942383,0.007312201371212616
Negative Binomial,NSB (Ours),2,21,-3.7736032009124756,0.003964308590557143
Negative Binomial,NSB (Ours),2,22,-3.796715021133423,0.022356562914390542
Negative Binomial,NSB (Ours),2,23,-3.7835536003112793,0.01306952633541809
Negative Binomial,NSB (Ours),2,24,-3.7776875495910645,0.00734906175462867
Negative Binomial,NSB (Ours),2,25,-3.7766971588134766,0.004163727586933825
Negative Binomial,NSB (Ours),2,26,-3.7802352905273438,0.010485856496728596
Negative Binomial,NSB (Ours),2,27,-3.7797958850860596,0.009915772392846455
Negative Binomial,NSB (Ours),2,28,-3.7824437618255615,0.005471434799366275
Negative Binomial,NSB (Ours),2,29,-3.785808563232422,0.017377558316510073
Negative Binomial,NSB (Ours),2,30,-3.7773287296295166,0.005886124089143305
Negative Binomial,NSB (Ours),2,31,-3.780507802963257,0.006896062441652533
Negative Binomial,NSB (Ours),2,32,-3.785200834274292,0.011954261229812376
Negative Binomial,NSB (Ours),2,33,-3.775073528289795,0.0057965435882443555
Negative Binomial,NSB (Ours),2,34,-3.7730014324188232,0.003645791474242276
Negative Binomial,NSB (Ours),2,35,-3.7718682289123535,0.003357535853777089
Negative Binomial,NSB (Ours),2,36,-3.7794156074523926,0.010392068437163081
Negative Binomial,NSB (Ours),2,37,-3.775329828262329,0.004542618185424798
Negative Binomial,NSB (Ours),2,38,-3.77653169631958,0.0055912883947929455
Negative Binomial,NSB (Ours),2,39,-3.777087926864624,0.007627473229557355
Negative Binomial,NSB (Ours),2,40,-3.774214744567871,0.004854510661018089
Negative Binomial,NSB (Ours),2,41,-3.7742626667022705,0.005075660398385193
Negative Binomial,NSB (Ours),2,42,-3.7731316089630127,0.003974484914854693
Negative Binomial,NSB (Ours),2,43,-3.7917861938476562,0.016271220451161743
Negative Binomial,NSB (Ours),2,44,-3.776962995529175,0.007083174778958217
Negative Binomial,NSB (Ours),2,45,-3.7829952239990234,0.014624538858042014
Negative Binomial,NSB (Ours),2,46,-3.7727138996124268,0.003973707449580568
Negative Binomial,NSB (Ours),2,47,-3.7749385833740234,0.004510474777192313
Negative Binomial,NSB (Ours),2,48,-3.7724950313568115,0.003626446534495525
Negative Binomial,NSB (Ours),2,49,-3.7751708030700684,0.0060091128011918495
Negative Binomial,NSB (Ours),2,50,-3.7733328342437744,0.004508312582882695
Negative Binomial,Softmax NN (Fair),2,0,-5.077892780303955,1.3840214537041025
Negative Binomial,Softmax NN (Fair),2,1,-4.572160243988037,0.9086444768799562
Negative Binomial,Softmax NN (Fair),2,2,-4.209949016571045,0.5597192613282399
Negative Binomial,Softmax NN (Fair),2,3,-3.9946389198303223,0.33405950029330594
Negative Binomial,Softmax NN (Fair),2,4,-3.8928720951080322,0.2104193813357823
Negative Binomial,Softmax NN (Fair),2,5,-3.84649920463562,0.14474983264417216
Negative Binomial,Softmax NN (Fair),2,6,-3.822652578353882,0.10651927383772113
Negative Binomial,Softmax NN (Fair),2,7,-3.809612274169922,0.08352717745001279
Negative Binomial,Softmax NN (Fair),2,8,-3.802152395248413,0.06788598983024989
Negative Binomial,Softmax NN (Fair),2,9,-3.797746419906616,0.05626241391769897
Negative Binomial,Softmax NN (Fair),2,10,-3.7936322689056396,0.0483705896776625
Negative Binomial,Softmax NN (Fair),2,11,-3.788329839706421,0.04245598742661483
Negative Binomial,Softmax NN (Fair),2,12,-3.786161184310913,0.038446743873403
Negative Binomial,Softmax NN (Fair),2,13,-3.785057783126831,0.03548551136438062
Negative Binomial,Softmax NN (Fair),2,14,-3.7841663360595703,0.03137888018870786
Negative Binomial,Softmax NN (Fair),2,15,-3.782731056213379,0.030853639315129553
Negative Binomial,Softmax NN (Fair),2,16,-3.7809221744537354,0.029444752205954453
Negative Binomial,Softmax NN (Fair),2,17,-3.779478073120117,0.02723939194650581
Negative Binomial,Softmax NN (Fair),2,18,-3.7813613414764404,0.02683853579044123
Negative Binomial,Softmax NN (Fair),2,19,-3.7788779735565186,0.024458891049713306
Negative Binomial,Softmax NN (Fair),2,20,-3.779592275619507,0.024738002198318187
Negative Binomial,Softmax NN (Fair),2,21,-3.7805368900299072,0.02520571244708825
Negative Binomial,Softmax NN (Fair),2,22,-3.780538558959961,0.022774096700320882
Negative Binomial,Softmax NN (Fair),2,23,-3.7792227268218994,0.023326110172405153
Negative Binomial,Softmax NN (Fair),2,24,-3.778848648071289,0.023226985610419925
Negative Binomial,Softmax NN (Fair),2,25,-3.7796757221221924,0.023361372689677834
Negative Binomial,Softmax NN (Fair),2,26,-3.781794548034668,0.024150051854387816
Negative Binomial,Softmax NN (Fair),2,27,-3.777294635772705,0.02190555235472593
Negative Binomial,Softmax NN (Fair),2,28,-3.7784340381622314,0.021578496916955566
Negative Binomial,Softmax NN (Fair),2,29,-3.7794928550720215,0.022094302984076986
Negative Binomial,Softmax NN (Fair),2,30,-3.7778642177581787,0.022819988675052402
Negative Binomial,Softmax NN (Fair),2,31,-3.7793924808502197,0.022172251433907237
Negative Binomial,Softmax NN (Fair),2,32,-3.778761863708496,0.02127778625822478
Negative Binomial,Softmax NN (Fair),2,33,-3.7786691188812256,0.021479686759675178
Negative Binomial,Softmax NN (Fair),2,34,-3.7770326137542725,0.020032648427717497
Negative Binomial,Softmax NN (Fair),2,35,-3.7810168266296387,0.02163634164068565
Negative Binomial,Softmax NN (Fair),2,36,-3.778829336166382,0.021003652312776913
Negative Binomial,Softmax NN (Fair),2,37,-3.7781147956848145,0.022010200484078674
Negative Binomial,Softmax NN (Fair),2,38,-3.7776401042938232,0.02183553557430478
Negative Binomial,Softmax NN (Fair),2,39,-3.7784454822540283,0.020183176731652836
Negative Binomial,Softmax NN (Fair),2,40,-3.7792129516601562,0.02079220031118432
Negative Binomial,Softmax NN (Fair),2,41,-3.7778244018554688,0.020842784720813985
Negative Binomial,Softmax NN (Fair),2,42,-3.779592990875244,0.0226038091826338
Negative Binomial,Softmax NN (Fair),2,43,-3.780503034591675,0.023346766999900126
Negative Binomial,Softmax NN (Fair),2,44,-3.7797024250030518,0.02355586299691945
Negative Binomial,Softmax NN (Fair),2,45,-3.780776023864746,0.02379499140145358
Negative Binomial,Softmax NN (Fair),2,46,-3.778898239135742,0.022664381656984974
Negative Binomial,Softmax NN (Fair),2,47,-3.7803919315338135,0.02320521291516751
Negative Binomial,Softmax NN (Fair),2,48,-3.7797534465789795,0.022382619739561252
Negative Binomial,Softmax NN (Fair),2,49,-3.780815362930298,0.0232031089370464
Negative Binomial,Softmax NN (Fair),2,50,-3.7783710956573486,0.021580527871769763
Negative Binomial,Softmax NN,2,0,-5.138705253601074,1.4363311059094686
Negative Binomial,Softmax NN,2,1,-4.150877475738525,0.4925740635918509
Negative Binomial,Softmax NN,2,2,-3.8784067630767822,0.18894249810376754
Negative Binomial,Softmax NN,2,3,-3.822275161743164,0.10277228274751234
Negative Binomial,Softmax NN,2,4,-3.800748586654663,0.06707784364813849
Negative Binomial,Softmax NN,2,5,-3.7909703254699707,0.04938398799406955
Negative Binomial,Softmax NN,2,6,-3.7861151695251465,0.04054443763865518
Negative Binomial,Softmax NN,2,7,-3.7846953868865967,0.03535131995975874
Negative Binomial,Softmax NN,2,8,-3.7838046550750732,0.03199127288486555
Negative Binomial,Softmax NN,2,9,-3.7814009189605713,0.027613651697536497
Negative Binomial,Softmax NN,2,10,-3.7828564643859863,0.026946754078604352
Negative Binomial,Softmax NN,2,11,-3.781881332397461,0.029606756284342624
Negative Binomial,Softmax NN,2,12,-3.781320095062256,0.025876556567584905
Negative Binomial,Softmax NN,2,13,-3.7798871994018555,0.024864368703950087
Negative Binomial,Softmax NN,2,14,-3.7831034660339355,0.024082862990135467
Negative Binomial,Softmax NN,2,15,-3.7809290885925293,0.024201856326008943
Negative Binomial,Softmax NN,2,16,-3.7760746479034424,0.022574601185601846
Negative Binomial,Softmax NN,2,17,-3.7782084941864014,0.023207731823944228
Negative Binomial,Softmax NN,2,18,-3.77919602394104,0.023905276787925738
Negative Binomial,Softmax NN,2,19,-3.778676986694336,0.021573634173960347
Negative Binomial,Softmax NN,2,20,-3.782764196395874,0.02320828483845069
Negative Binomial,Softmax NN,2,21,-3.7814688682556152,0.022639012609616146
Negative Binomial,Softmax NN,2,22,-3.7812047004699707,0.023872437401097298
Negative Binomial,Softmax NN,2,23,-3.7776732444763184,0.022086617119368216
Negative Binomial,Softmax NN,2,24,-3.7800018787384033,0.024974037723976352
Negative Binomial,Softmax NN,2,25,-3.7776429653167725,0.02325427927284814
Negative Binomial,Softmax NN,2,26,-3.7802035808563232,0.023983800539654036
Negative Binomial,Softmax NN,2,27,-3.7795286178588867,0.024819606580878617
Negative Binomial,Softmax NN,2,28,-3.7803444862365723,0.024515059346323136
Negative Binomial,Softmax NN,2,29,-3.783493995666504,0.025709277868757888
Negative Binomial,Softmax NN,2,30,-3.7818682193756104,0.026867712725131956
Negative Binomial,Softmax NN,2,31,-3.7797865867614746,0.024877436157590988
Negative Binomial,Softmax NN,2,32,-3.7809598445892334,0.024800350947602908
Negative Binomial,Softmax NN,2,33,-3.7832696437835693,0.02452444673363991
Negative Binomial,Softmax NN,2,34,-3.782623052597046,0.0232594049732345
Negative Binomial,Softmax NN,2,35,-3.7830088138580322,0.0256722457702985
Negative Binomial,Softmax NN,2,36,-3.7795586585998535,0.025131668902885807
Negative Binomial,Softmax NN,2,37,-3.7833290100097656,0.026749649165039458
Negative Binomial,Softmax NN,2,38,-3.7807791233062744,0.024824131640198765
Negative Binomial,Softmax NN,2,39,-3.780524969100952,0.025148470662576607
Negative Binomial,Softmax NN,2,40,-3.7815535068511963,0.026382785718552702
Negative Binomial,Softmax NN,2,41,-3.782674551010132,0.0250573949069399
Negative Binomial,Softmax NN,2,42,-3.7804737091064453,0.02443126587592562
Negative Binomial,Softmax NN,2,43,-3.781362295150757,0.026840856855686296
Negative Binomial,Softmax NN,2,44,-3.7827651500701904,0.02589337961994959
Negative Binomial,Softmax NN,2,45,-3.7796237468719482,0.027019209990334702
Negative Binomial,Softmax NN,2,46,-3.7815849781036377,0.02683792846213666
Negative Binomial,Softmax NN,2,47,-3.780268669128418,0.025283970715870793
Negative Binomial,Softmax NN,2,48,-3.780409097671509,0.02625427863985449
Negative Binomial,Softmax NN,2,49,-3.7825067043304443,0.028110215358383064
Negative Binomial,Softmax NN,2,50,-3.7828173637390137,0.02852765439347192
Negative Binomial,Poisson,3,0,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,1,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,2,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,3,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,4,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,5,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,6,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,7,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,8,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,9,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,10,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,11,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,12,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,13,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,14,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,15,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,16,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,17,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,18,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,19,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,20,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,21,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,22,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,23,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,24,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,25,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,26,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,27,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,28,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,29,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,30,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,31,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,32,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,33,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,34,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,35,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,36,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,37,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,38,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,39,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,40,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,41,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,42,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,43,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,44,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,45,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,46,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,47,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,48,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,49,-6.276720560242927,2.610417113964369
Negative Binomial,Poisson,3,50,-6.276720560242927,2.610417113964369
Negative Binomial,Negative Binomial,3,0,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,1,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,2,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,3,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,4,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,5,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,6,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,7,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,8,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,9,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,10,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,11,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,12,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,13,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,14,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,15,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,16,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,17,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,18,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,19,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,20,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,21,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,22,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,23,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,24,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,25,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,26,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,27,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,28,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,29,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,30,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,31,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,32,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,33,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,34,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,35,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,36,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,37,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,38,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,39,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,40,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,41,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,42,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,43,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,44,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,45,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,46,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,47,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,48,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,49,-3.7669135015168704,0.0002176862094665247
Negative Binomial,Negative Binomial,3,50,-3.7669135015168704,0.0002176862094665247
Negative Binomial,NSB (Ours),3,0,-12.794814109802246,5.164889833429727
Negative Binomial,NSB (Ours),3,1,-4.0791401863098145,0.27879224996916463
Negative Binomial,NSB (Ours),3,2,-3.917834520339966,0.05183259662204846
Negative Binomial,NSB (Ours),3,3,-3.8929314613342285,0.05592520301341627
Negative Binomial,NSB (Ours),3,4,-3.87313175201416,0.04849748451081449
Negative Binomial,NSB (Ours),3,5,-3.8512625694274902,0.03959304777254761
Negative Binomial,NSB (Ours),3,6,-3.8272531032562256,0.041258499441390574
Negative Binomial,NSB (Ours),3,7,-3.789048910140991,0.003738580931626026
Negative Binomial,NSB (Ours),3,8,-3.782198667526245,0.006446916999879632
Negative Binomial,NSB (Ours),3,9,-3.7805049419403076,0.0038589788363148064
Negative Binomial,NSB (Ours),3,10,-3.7862703800201416,0.014146502596157462
Negative Binomial,NSB (Ours),3,11,-3.7786457538604736,0.003597722846303787
Negative Binomial,NSB (Ours),3,12,-3.779146432876587,0.006004109938483314
Negative Binomial,NSB (Ours),3,13,-3.777186870574951,0.004099185493736495
Negative Binomial,NSB (Ours),3,14,-3.780834197998047,0.008142778476367726
Negative Binomial,NSB (Ours),3,15,-3.7802274227142334,0.007285035212153877
Negative Binomial,NSB (Ours),3,16,-3.7763454914093018,0.003906745600259684
Negative Binomial,NSB (Ours),3,17,-3.7839739322662354,0.011655594351736782
Negative Binomial,NSB (Ours),3,18,-3.778789520263672,0.0061505968409673985
Negative Binomial,NSB (Ours),3,19,-3.786604642868042,0.009804866638149388
Negative Binomial,NSB (Ours),3,20,-3.7810440063476562,0.008685487977647762
Negative Binomial,NSB (Ours),3,21,-3.779951572418213,0.005228422795750099
Negative Binomial,NSB (Ours),3,22,-3.779202699661255,0.004800072083401421
Negative Binomial,NSB (Ours),3,23,-3.7787227630615234,0.004719091577010997
Negative Binomial,NSB (Ours),3,24,-3.774503469467163,0.003618506343032318
Negative Binomial,NSB (Ours),3,25,-3.7807540893554688,0.007276646890055972
Negative Binomial,NSB (Ours),3,26,-3.795990228652954,0.024157325612341168
Negative Binomial,NSB (Ours),3,27,-3.783903121948242,0.013727847405153107
Negative Binomial,NSB (Ours),3,28,-3.7780697345733643,0.005811753156298352
Negative Binomial,NSB (Ours),3,29,-3.7730612754821777,0.0034624891358209764
Negative Binomial,NSB (Ours),3,30,-3.7787926197052,0.008502225665289725
Negative Binomial,NSB (Ours),3,31,-3.7716381549835205,0.0033462537676674565
Negative Binomial,NSB (Ours),3,32,-3.7763845920562744,0.007289540797540343
Negative Binomial,NSB (Ours),3,33,-3.774477481842041,0.004342281843666544
Negative Binomial,NSB (Ours),3,34,-3.77687406539917,0.007515465871975979
Negative Binomial,NSB (Ours),3,35,-3.7760868072509766,0.004072672719399659
Negative Binomial,NSB (Ours),3,36,-3.774970293045044,0.003969972384250776
Negative Binomial,NSB (Ours),3,37,-3.773207902908325,0.004247018970987348
Negative Binomial,NSB (Ours),3,38,-3.782606363296509,0.012429207989140234
Negative Binomial,NSB (Ours),3,39,-3.785956382751465,0.013417780968514191
Negative Binomial,NSB (Ours),3,40,-3.7889325618743896,0.015570392051385376
Negative Binomial,NSB (Ours),3,41,-3.7956225872039795,0.01850958429827316
Negative Binomial,NSB (Ours),3,42,-3.7737984657287598,0.0038034303565838623
Negative Binomial,NSB (Ours),3,43,-3.776937484741211,0.007711255897925376
Negative Binomial,NSB (Ours),3,44,-3.7748215198516846,0.005756876018740626
Negative Binomial,NSB (Ours),3,45,-3.7704007625579834,0.0033932577836819906
Negative Binomial,NSB (Ours),3,46,-3.7759816646575928,0.0062444612382209445
Negative Binomial,NSB (Ours),3,47,-3.7729663848876953,0.004210274116885962
Negative Binomial,NSB (Ours),3,48,-3.7700376510620117,0.0030152993956724986
Negative Binomial,NSB (Ours),3,49,-3.781001567840576,0.012932307902391513
Negative Binomial,NSB (Ours),3,50,-3.775477886199951,0.004373691052601167
Negative Binomial,Softmax NN (Fair),3,0,-5.018248081207275,1.3396274028179316
Negative Binomial,Softmax NN (Fair),3,1,-4.536812782287598,0.8862477455585247
Negative Binomial,Softmax NN (Fair),3,2,-4.1891279220581055,0.5423729580867955
Negative Binomial,Softmax NN (Fair),3,3,-3.9874014854431152,0.32236449620125396
Negative Binomial,Softmax NN (Fair),3,4,-3.890429735183716,0.20444898030935896
Negative Binomial,Softmax NN (Fair),3,5,-3.8445522785186768,0.13906738174677014
Negative Binomial,Softmax NN (Fair),3,6,-3.8209359645843506,0.10121521524044147
Negative Binomial,Softmax NN (Fair),3,7,-3.807870626449585,0.07936859650813775
Negative Binomial,Softmax NN (Fair),3,8,-3.79899263381958,0.0640026680184749
Negative Binomial,Softmax NN (Fair),3,9,-3.7937560081481934,0.05450821632066833
Negative Binomial,Softmax NN (Fair),3,10,-3.7900795936584473,0.046559494265049635
Negative Binomial,Softmax NN (Fair),3,11,-3.787588596343994,0.0420492965123294
Negative Binomial,Softmax NN (Fair),3,12,-3.7859225273132324,0.03676816234276105
Negative Binomial,Softmax NN (Fair),3,13,-3.784341335296631,0.034622639483860504
Negative Binomial,Softmax NN (Fair),3,14,-3.783557653427124,0.030411349666924346
Negative Binomial,Softmax NN (Fair),3,15,-3.782989740371704,0.029271931648735348
Negative Binomial,Softmax NN (Fair),3,16,-3.7804532051086426,0.027932105372117755
Negative Binomial,Softmax NN (Fair),3,17,-3.7781620025634766,0.027057543859104922
Negative Binomial,Softmax NN (Fair),3,18,-3.7785768508911133,0.025382383363263185
Negative Binomial,Softmax NN (Fair),3,19,-3.777834892272949,0.02306722595169063
Negative Binomial,Softmax NN (Fair),3,20,-3.7799794673919678,0.023351482499367478
Negative Binomial,Softmax NN (Fair),3,21,-3.7812397480010986,0.023070810813129304
Negative Binomial,Softmax NN (Fair),3,22,-3.780588388442993,0.02397584922331867
Negative Binomial,Softmax NN (Fair),3,23,-3.7783098220825195,0.02354296518330351
Negative Binomial,Softmax NN (Fair),3,24,-3.7802000045776367,0.023371445538479817
Negative Binomial,Softmax NN (Fair),3,25,-3.7809908390045166,0.02325701578417015
Negative Binomial,Softmax NN (Fair),3,26,-3.7805724143981934,0.02274175347773148
Negative Binomial,Softmax NN (Fair),3,27,-3.778287649154663,0.020740545027036563
